review_id,user_id,user_name,film_title,rating,review_text,review_date
3586,user_123,Mai Nguyễn,Phim_title_134,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-02-05
3587,user_278,Ông Tú Hoàng,Phim_title_145,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-12-29
3588,user_252,Bà An Lê,Phim_title_140,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-10-10
3589,user_176,Bác Anh Trần,Phim_title_58,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-07-16
3590,user_017,Vũ Nguyễn,Phim_title_136,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-07-24
3591,user_105,Nhật Trí Vũ,Phim_title_105,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-10-30
3592,user_139,Thành Mai Bảo Dương,Phim_title_45,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-10-10
3593,user_337,Tùng Nguyễn,Phim_title_102,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-06-05
3594,user_077,Hà Văn Bùi,Phim_title_50,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-02-13
3595,user_003,Thành Dương,Phim_title_4,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-11-30
3596,user_377,Chị Mai Bùi,Phim_title_110,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-11-23
3597,user_091,Anh Hưng Bùi,Phim_title_197,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-05-01
3598,user_011,Xuân Đặng,Phim_title_192,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-02-17
3599,user_405,Bà Khoa Vũ,Phim_title_40,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-01-12
3600,user_025,Linh Nguyễn,Phim_title_68,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-04-12
3601,user_079,Quý cô Thảo Hoàng,Phim_title_82,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-12-28
3602,user_228,Quý ông Huy Bùi,Phim_title_46,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-02-24
3603,user_324,Nhật Hoàng,Phim_title_84,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-03-18
3604,user_061,Anh Bùi,Phim_title_77,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-11-22
3605,user_386,Quý cô Xuân Vũ,Phim_title_137,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-08-01
3606,user_283,Anh Phạm,Phim_title_123,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-10-08
3607,user_039,Lâm Bảo Hoàng,Phim_title_91,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-11-13
3608,user_473,Trọng Bùi,Phim_title_108,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-12-06
3609,user_229,Linh Dương,Phim_title_125,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-04-13
3610,user_077,Hà Văn Bùi,Phim_title_103,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-04-20
3611,user_044,Quang Trí Phạm,Phim_title_106,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-04-12
3612,user_447,Tú Bùi,Phim_title_188,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-05-22
3613,user_267,Nhiên Vũ,Phim_title_113,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-07-22
3614,user_348,Khoa Bùi,Phim_title_178,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-03-02
3615,user_137,Quý cô Yến Phạm,Phim_title_150,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-02-24
3616,user_477,Nhiên Trí Đặng,Phim_title_3,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-06-13
3617,user_081,Yến Lê,Phim_title_108,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-12-11
3618,user_088,Thành Phạm,Phim_title_105,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-08-31
3619,user_027,Cô Khoa Hoàng,Phim_title_14,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-12-12
3620,user_034,Bảo Trí Mai,Phim_title_138,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-03-25
3621,user_461,Trọng Tấn Lê,Phim_title_167,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-03-02
3622,user_417,An Đức Đặng,Phim_title_23,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-02-14
3623,user_099,Ngọc Mai,Phim_title_151,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-11-02
3624,user_399,Quý ông Phúc Hoàng,Phim_title_87,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-01-26
3625,user_269,Anh Nhiên Lê,Phim_title_61,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-10-04
3626,user_004,Linh Phạm,Phim_title_143,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-09-03
3627,user_363,Quý ông Anh Nguyễn,Phim_title_92,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-06-16
3628,user_467,Hạnh Đức Hoàng,Phim_title_46,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-07-12
3629,user_028,Bác Trọng Hoàng,Phim_title_70,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-06-06
3630,user_481,Phương Đức Mai,Phim_title_147,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-10-10
3631,user_394,Nhật Xuân Mai,Phim_title_62,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-04-14
3632,user_290,Quang Phạm,Phim_title_118,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-09-05
3633,user_276,An Mai,Phim_title_187,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-11-12
3634,user_475,Cô Hà Phạm,Phim_title_183,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-08-18
3635,user_364,Bác Quang Phạm,Phim_title_156,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-06-19
3636,user_154,Quý cô Hạnh Vũ,Phim_title_90,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-12-01
3637,user_270,Nhật Trí Mai,Phim_title_157,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-10-15
3638,user_480,Quang Mai,Phim_title_196,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-06-29
3639,user_386,Quý cô Xuân Vũ,Phim_title_122,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-06-05
3640,user_337,Tùng Nguyễn,Phim_title_170,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-05-19
3641,user_276,An Mai,Phim_title_147,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-06-14
3642,user_244,Nhật Dương,Phim_title_115,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-12-03
3643,user_164,Bà Khoa Lê,Phim_title_92,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-09-18
3644,user_404,Yến Dương,Phim_title_111,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-10-18
3645,user_338,Ông Minh Dương,Phim_title_96,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-08-11
3646,user_081,Yến Lê,Phim_title_68,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-08-12
3647,user_017,Vũ Nguyễn,Phim_title_50,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-08-23
3648,user_344,Trung Nguyễn,Phim_title_69,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-01-12
3649,user_359,Cô Hà Trần,Phim_title_143,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-11-13
3650,user_256,Khoa Trí Mai,Phim_title_130,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-07-31
3651,user_475,Cô Hà Phạm,Phim_title_7,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-09-28
3652,user_442,Quang Mai,Phim_title_58,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-02-17
3653,user_230,Cô Yến Dương,Phim_title_99,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-06-06
3654,user_161,Cô Phương Đặng,Phim_title_61,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-01-28
3655,user_414,Anh Phúc Hoàng,Phim_title_189,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-02-06
3656,user_248,Trung Đức Bùi,Phim_title_89,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-11-16
3657,user_401,Thành Thế Hoàng,Phim_title_188,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-02-19
3658,user_383,Quý ông Quang Vũ,Phim_title_97,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-12-15
3659,user_101,Lâm Nguyễn,Phim_title_168,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-12-05
3660,user_168,Ngọc Bùi,Phim_title_105,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-09-25
3661,user_214,Chi Đặng,Phim_title_177,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-11-02
3662,user_276,An Mai,Phim_title_25,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-11-29
3663,user_024,Chị Hồng Đặng,Phim_title_149,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-04-08
3664,user_273,Châu Nguyễn,Phim_title_160,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2020-10-02
3665,user_243,Nhật Mai,Phim_title_26,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-07-13
3666,user_114,Dương Đặng,Phim_title_8,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-05-23
3667,user_440,Bà Lan Dương,Phim_title_124,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-12-18
3668,user_130,Quý cô Hương Trần,Phim_title_61,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-03-04
3669,user_330,Cô Ngọc Vũ,Phim_title_87,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-10-16
3670,user_160,Dũng Vũ,Phim_title_138,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-05-09
3671,user_328,Ngọc Hoàng,Phim_title_177,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-09-07
3672,user_058,Thành Mai Bảo Đặng,Phim_title_35,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-05-11
3673,user_036,Hồng Nguyễn,Phim_title_75,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-03-30
3674,user_328,Ngọc Hoàng,Phim_title_96,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-05-11
3675,user_303,Quang Đức Bùi,Phim_title_71,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-12-06
3676,user_260,Huy Bùi,Phim_title_73,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-01-16
3677,user_139,Thành Mai Bảo Dương,Phim_title_42,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-12-24
3678,user_017,Vũ Nguyễn,Phim_title_163,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-03-16
3679,user_486,Cô Lan Đặng,Phim_title_106,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-12-28
3680,user_416,Dương Trần,Phim_title_11,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-01-27
3681,user_242,Nhiên Quang Vũ,Phim_title_131,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2020-09-24
3682,user_120,Ông Anh Bùi,Phim_title_99,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-05-31
3683,user_477,Nhiên Trí Đặng,Phim_title_91,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-10-14
3684,user_408,Huy Vũ,Phim_title_106,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-09-11
3685,user_140,Lâm Mai Bảo Phạm,Phim_title_67,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-12-05
3686,user_358,Thành Quang Vũ,Phim_title_153,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-06-24
3687,user_283,Anh Phạm,Phim_title_12,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-11-09
3688,user_376,Xuân Lê,Phim_title_195,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-10-27
3689,user_441,Khoa Thế Dương,Phim_title_158,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-06-26
3690,user_368,Cô Hương Đặng,Phim_title_10,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-01-11
3691,user_448,Anh Mai,Phim_title_47,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-02-07
3692,user_137,Quý cô Yến Phạm,Phim_title_179,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-03-19
3693,user_045,Tú Mai,Phim_title_48,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-07-11
3694,user_222,Quang Dương,Phim_title_98,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-04-06
3695,user_101,Lâm Nguyễn,Phim_title_102,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-09-19
3696,user_451,Lâm Phạm,Phim_title_126,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-06-30
3697,user_432,Anh Nguyễn,Phim_title_196,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-10-16
3698,user_059,Trung Vũ,Phim_title_150,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-07-12
3699,user_236,Dũng Mai Trần,Phim_title_98,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-07-25
3700,user_021,Kim Hải Đặng,Phim_title_147,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-03-12
3701,user_260,Huy Bùi,Phim_title_2,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-09-30
3702,user_229,Linh Dương,Phim_title_8,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-04-05
3703,user_228,Quý ông Huy Bùi,Phim_title_69,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-05-31
3704,user_026,Nam Hải Hoàng,Phim_title_2,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-01-08
3705,user_039,Lâm Bảo Hoàng,Phim_title_70,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-06-06
3706,user_117,Cô Bảo Đặng,Phim_title_86,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-04-24
3707,user_110,Quý cô Hà Đặng,Phim_title_34,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-08-30
3708,user_243,Nhật Mai,Phim_title_200,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-09-07
3709,user_423,Bà Hà Đặng,Phim_title_88,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-04-25
3710,user_296,Bác Minh Nguyễn,Phim_title_16,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-02-02
3711,user_002,Kim Đặng,Phim_title_82,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2022-10-20
3712,user_493,Anh Quang Nguyễn,Phim_title_41,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-12-28
3713,user_386,Quý cô Xuân Vũ,Phim_title_79,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-04-11
3714,user_031,Lâm Dương,Phim_title_2,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-03-30
3715,user_411,Cô Ánh Bùi,Phim_title_45,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2020-10-07
3716,user_247,Quang Đức Nguyễn,Phim_title_170,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-11-25
3717,user_314,Nhiên Hoàng,Phim_title_196,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-12-09
3718,user_374,Hoàng Quang Phạm,Phim_title_143,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-06-19
3719,user_215,Thành Phạm,Phim_title_72,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-10-31
3720,user_279,Nhật Bảo Trần,Phim_title_141,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2020-09-28
3721,user_175,Nam Hải Trần,Phim_title_50,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-03-14
3722,user_470,Hoàng Trần,Phim_title_171,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-10-05
3723,user_148,Cô Nhật Phạm,Phim_title_71,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-01-24
3724,user_031,Lâm Dương,Phim_title_26,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-09-03
3725,user_267,Nhiên Vũ,Phim_title_121,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-06-17
3726,user_496,Bà Yến Đặng,Phim_title_40,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-11-04
3727,user_155,Nhật Lê,Phim_title_141,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-08-07
3728,user_380,Phương Dương,Phim_title_107,1,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-08-27
3729,user_353,Bảo Phú Trần,Phim_title_121,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-04-04
3730,user_444,Cô Hải Bùi,Phim_title_20,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-01-18
3731,user_499,Cô Nhật Bùi,Phim_title_59,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-04-07
3732,user_185,Nhật Tấn Phạm,Phim_title_18,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-01-08
3733,user_343,Vũ Trần,Phim_title_124,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-06-15
3734,user_215,Thành Phạm,Phim_title_155,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-03-05
3735,user_379,Nhật Đặng,Phim_title_95,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-01-24
3736,user_086,Ông Tùng Hoàng,Phim_title_14,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2025-01-06
3737,user_247,Quang Đức Nguyễn,Phim_title_78,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-05-22
3738,user_024,Chị Hồng Đặng,Phim_title_95,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-10-19
3739,user_424,Hải Trần,Phim_title_51,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-01-01
3740,user_277,Phương Lê,Phim_title_13,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-03-05
3741,user_395,Quang Thế Bùi,Phim_title_123,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2021-06-28
3742,user_168,Ngọc Bùi,Phim_title_84,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2025-05-06
3743,user_213,Quý cô Lan Lê,Phim_title_32,7,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-04-29
3744,user_440,Bà Lan Dương,Phim_title_59,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2025-01-22
3745,user_457,Phúc Phú Mai,Phim_title_29,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-08-13
3746,user_426,Chị Hương Bùi,Phim_title_124,10,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2023-07-23
3747,user_200,Hà Phạm,Phim_title_186,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-10-01
3748,user_074,Vũ Mai Đặng,Phim_title_195,2,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-08-10
3749,user_407,Yến Trần,Phim_title_99,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-05-24
3750,user_428,Vi Hoàng,Phim_title_79,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2021-05-11
3751,user_228,Quý ông Huy Bùi,Phim_title_67,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-07-19
3752,user_490,An Vũ,Phim_title_77,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2021-12-08
3753,user_473,Trọng Bùi,Phim_title_120,3,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2023-08-20
3754,user_043,Bà Xuân Lê,Phim_title_75,9,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2024-11-05
3755,user_343,Vũ Trần,Phim_title_118,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-11-28
3756,user_280,Nhật Hữu Nguyễn,Phim_title_12,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2024-05-01
3757,user_366,Bà Vân Phạm,Phim_title_69,4,"Completely disappointed. The plot is weak, and the characters are unconvincing. A huge waste of time, I would not watch it again.",2024-02-29
3758,user_200,Hà Phạm,Phim_title_16,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-08-04
3759,user_214,Chi Đặng,Phim_title_30,8,"This film is a masterpiece! The acting is phenomenal, and the story is deeply moving. Highly recommend it.",2022-03-27
3760,user_196,Thảo Trần,Phim_title_47,6,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2022-07-31
3761,user_112,Bác Nam Vũ,Phim_title_188,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-11-01
3762,user_188,Quý cô Khoa Lê,Phim_title_98,5,"An average movie with some good moments, but it fails to leave a lasting impression. The plot is a bit predictable, but it's okay for a casual watch.",2023-06-17
